,filename,mirmode_essentia-cqt,mirmode_essentia-sftf,mirmode_MIRtoolbox-std,mirmode_MIRtoolbox-dir,mirmode_librosa-cqt,mirmode_librosa-stft,mirmode_librosa-cens,mirmode_librosa-vqt
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_10_minor_bachKirkpatrick1963.wav,0.021409737,-0.222295396,-0.183293446,-0.183293446,-0.167261926,-0.217380567,-0.094952681,-0.011896573
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_11_Major_bachKirkpatrick1963.wav,0.069108215,-0.258957648,-0.311107265,-0.311107265,-0.196026663,-0.19719917,-0.205282938,0.067172637
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_11_minor_bachKirkpatrick1963.wav,-0.047178682,0.177911314,0.32301505,0.32301505,0.068105738,0.068149088,0.063155783,-0.035999033
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_1_Major_bachKirkpatrick1963.wav,-0.132459514,0.230022874,0.186300371,0.18630037,0.123013048,0.296562491,0.000392391,-0.100801012
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_1_minor_bachKirkpatrick1963.wav,0.023843966,-0.055026002,-0.054348531,-0.054348532,-0.065495985,-0.055872953,-0.033442892,-0.011463324
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_2_Major_bachKirkpatrick1963.wav,-0.137046001,0.113628118,0.111497318,0.111497318,0.214174864,0.009922514,0.171431367,-0.073057939
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_2_minor_bachKirkpatrick1963.wav,-0.063855926,0.044545582,0.13024101,0.130241009,-0.183794275,0.055645061,-0.235524256,-0.1778964
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_3_Major_bachKirkpatrick1963.wav,0.029608219,0.133092064,0.293566021,0.29356602,0.150363776,-0.003994575,0.109051306,0.066673702
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_3_minor_bachKirkpatrick1963.wav,-0.066478182,-0.200715424,-0.242967348,-0.242967348,-0.333117612,-0.00424364,-0.310837646,-0.13672419
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_4_Major_bachKirkpatrick1963.wav,0.015102773,0.176829764,0.240840053,0.240840052,0.203699518,0.131162184,0.199274697,0.073178042
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_4_minor_bachKirkpatrick1963.wav,-0.047166089,-0.302900967,-0.254976517,-0.254976516,-0.1532818,-0.112587276,-0.151451062,-0.04062175
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_5_Major_bachKirkpatrick1963.wav,-0.051043815,0.118100341,-0.156668946,-0.156668947,-0.038214683,0.192355092,-0.04894562,-0.058174457
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_5_minor_bachKirkpatrick1963.wav,-0.04793286,-0.192128773,0.034746276,0.034746276,-0.071564273,-0.192355938,-0.106871627,0.028089156
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_6_Major_bachKirkpatrick1963.wav,-0.095906932,0.05680047,0.010447473,0.010447473,0.027905955,0.035550242,0.002081494,-0.111906635
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_6_minor_bachKirkpatrick1963.wav,0.012681371,0.121239915,0.176116096,0.176116097,0.076617338,0.092368791,0.019835822,0.053080412
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_7_Major_bachKirkpatrick1963.wav,-0.019627241,-0.289902702,-0.014959663,-0.014959663,-0.100162264,-0.078759767,-0.065591582,-0.095220684
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_7_minor_bachKirkpatrick1963.wav,-0.019590531,-0.029937909,-0.009969028,-0.009969028,-0.02643519,0.05495383,-0.034505242,-0.050030269
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_8_Major_bachKirkpatrick1963.wav,0.048337442,0.243994734,0.315439992,0.315439992,0.134306961,0.197537378,0.090141425,0.068838295
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_8_minor_bachKirkpatrick1963.wav,0.013209,-0.042089125,0.165093379,0.165093378,-0.09260778,-0.117795397,-0.053366572,-0.117058112
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_9_Major_bachKirkpatrick1963.wav,0.028726022,0.253225176,0.315042011,0.315042011,0.189398057,0.269066499,0.122961132,0.031380508
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_9_minor_bachKirkpatrick1963.wav,-0.010928082,-0.210309172,-0.244264931,-0.244264931,-0.162438646,-0.369906741,-0.105055458,-0.016662655
0,audio/bachLandowska1951/Bach_1_Landowska_0_Major_bachLandowska1951.wav,0.009887654,0.345550701,0.129669133,0.129669132,0.178062763,0.322044647,0.12400136,-0.042244628
0,audio/bachLandowska1951/Bach_1_Landowska_0_minor_bachLandowska1951.wav,-0.077916589,-0.147695106,-0.252208226,-0.252208226,-0.101879274,-0.106879394,-0.070744493,-0.067532907
0,audio/bachLandowska1951/Bach_1_Landowska_10_Major_bachLandowska1951.wav,0.048200426,0.22032513,0.110779413,0.110779413,0.123654205,0.238478329,0.121309269,0.079231168
0,audio/bachLandowska1951/Bach_1_Landowska_10_minor_bachLandowska1951.wav,0.016742671,0.014425718,-0.120324969,-0.12032497,-0.111886822,-0.134116791,-0.163033086,-0.057620356
0,audio/bachLandowska1951/Bach_1_Landowska_11_Major_bachLandowska1951.wav,-0.116278986,-0.230301311,-0.145756233,-0.145756233,-0.040633426,-0.158641286,-0.046578426,-0.19016806
0,audio/bachLandowska1951/Bach_1_Landowska_11_minor_bachLandowska1951.wav,0.075239037,0.069610685,0.040936523,0.040936522,0.020132941,-0.04958628,0.014792969,-0.015621995
0,audio/bachLandowska1951/Bach_1_Landowska_1_Major_bachLandowska1951.wav,0.083137296,0.229812935,0.180480165,0.180480164,0.240347526,0.23705904,0.306531096,0.139978965
0,audio/bachLandowska1951/Bach_1_Landowska_1_minor_bachLandowska1951.wav,0.073521594,-0.14449722,-0.111605114,-0.111605114,-0.169368146,-0.107056556,-0.155279266,0.01545746
0,audio/bachLandowska1951/Bach_1_Landowska_2_Major_bachLandowska1951.wav,-0.068581671,0.00268137,0.158339055,0.158339055,0.02766628,0.091754817,0.001508043,-0.095406505
0,audio/bachLandowska1951/Bach_1_Landowska_2_minor_bachLandowska1951.wav,-0.026330368,0.203057437,0.302977071,0.30297707,-0.003200863,-0.089635284,-0.022989378,-0.015432903
0,audio/bachLandowska1951/Bach_1_Landowska_3_Major_bachLandowska1951.wav,0.02806924,-0.020534641,-0.099751459,-0.09975146,0.189658768,-0.033556807,0.15910957,0.105556851
0,audio/bachLandowska1951/Bach_1_Landowska_3_minor_bachLandowska1951.wav,-0.183094966,0.210307188,0.270257067,0.270257067,-0.036261394,-0.204562752,-0.071821763,-0.143904179
0,audio/bachLandowska1951/Bach_1_Landowska_4_Major_bachLandowska1951.wav,-0.148441455,0.140881889,0.020672688,0.020672688,0.169131027,0.176599042,0.158271293,-0.027842124
0,audio/bachLandowska1951/Bach_1_Landowska_4_minor_bachLandowska1951.wav,0.066262714,0.092865326,0.034489028,0.034489027,-0.07926094,0.082516369,-0.084337076,-0.069056509
0,audio/bachLandowska1951/Bach_1_Landowska_5_Major_bachLandowska1951.wav,0.029589441,-0.13015045,-0.063530197,-0.063530197,-0.17096806,-0.216448715,-0.107992761,-0.09274486
0,audio/bachLandowska1951/Bach_1_Landowska_5_minor_bachLandowska1951.wav,-0.093799553,-0.094560704,-0.130370806,-0.130370806,-0.080638481,-0.041010651,-0.06855389,-0.077445913
0,audio/bachLandowska1951/Bach_1_Landowska_6_Major_bachLandowska1951.wav,0.226425828,0.118356842,0.302713754,0.302713754,0.261491665,0.051613644,0.254610035,0.239276164
0,audio/bachLandowska1951/Bach_1_Landowska_6_minor_bachLandowska1951.wav,0.143884765,0.202550506,0.329920254,0.329920253,0.285289666,-0.023631719,0.273063009,0.250363175
0,audio/bachLandowska1951/Bach_1_Landowska_7_Major_bachLandowska1951.wav,-0.066857689,0.050176289,0.16485733,0.164857329,0.276041754,0.161266348,0.222627426,0.050859964
0,audio/bachLandowska1951/Bach_1_Landowska_7_minor_bachLandowska1951.wav,0.162467439,-0.172715721,-0.057379693,-0.057379693,-0.181614427,-0.103429684,-0.118728896,0.172837592
0,audio/bachLandowska1951/Bach_1_Landowska_8_Major_bachLandowska1951.wav,0.071876717,0.183541319,0.359192135,0.359192136,0.398933522,0.293479729,0.366177357,0.132644925
0,audio/bachLandowska1951/Bach_1_Landowska_8_minor_bachLandowska1951.wav,-0.094811137,-0.266693584,0.003870534,0.003870534,-0.070479846,-0.241782802,-0.037527534,-0.25974173
0,audio/bachLandowska1951/Bach_1_Landowska_9_Major_bachLandowska1951.wav,0.018988192,0.108351764,0.273445108,0.273445107,0.217141895,0.085681998,0.197443209,0.172317433
0,audio/bachLandowska1951/Bach_1_Landowska_9_minor_bachLandowska1951.wav,-0.327519642,-0.273822296,-0.311065771,-0.311065771,-0.301192138,-0.176189495,-0.262605334,-0.237198344
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_0_Major_bachLeonhardt1973.wav,0.043076875,-0.229522957,-0.146475177,-0.146475178,0.120562168,0.005483251,0.150502554,-0.02931645
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_0_minor_bachLeonhardt1973.wav,-0.184056803,-0.096081432,0.027688247,0.027688247,-0.089380338,-0.064321239,-0.109992386,-0.125558788
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_10_Major_bachLeonhardt1973.wav,-0.063925255,0.050390304,0.042188963,0.042188963,0.064832744,-0.099319559,0.088559645,0.005649128
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_10_minor_bachLeonhardt1973.wav,-0.199085121,-0.207238625,-0.213511233,-0.213511234,-0.209630104,-0.249102468,-0.174060386,-0.297920392
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_11_Major_bachLeonhardt1973.wav,-0.135633426,-0.172927618,-0.030004841,-0.030004841,-0.135854591,-0.117456015,-0.154197944,-0.184742446
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_11_minor_bachLeonhardt1973.wav,0.027673634,0.098726403,0.099719881,0.09971988,0.077078334,-0.109278614,0.093089961,0.016608758
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_1_Major_bachLeonhardt1973.wav,0.170930989,0.227682359,0.155752508,0.155752508,0.258602744,0.214013105,0.261340303,0.222426143
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_1_minor_bachLeonhardt1973.wav,-0.044284664,-0.045160929,-0.186261224,-0.186261225,-0.129510338,-0.101477345,-0.113910092,-0.02370619
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_2_Major_bachLeonhardt1973.wav,0.021122698,0.191604498,0.216974414,0.216974413,0.22336466,0.105750925,0.169859903,-0.051080168
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_2_minor_bachLeonhardt1973.wav,-0.053294827,-0.212250557,-0.023789881,-0.023789882,-0.067327102,-0.204646682,-0.06349399,-0.126179597
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_3_Major_bachLeonhardt1973.wav,0.099302019,0.112271015,0.306633971,0.30663397,0.37458034,0.234564902,0.357641847,0.159219253
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_3_minor_bachLeonhardt1973.wav,-0.115098713,0.066007402,0.156093659,0.156093658,-0.051591115,0.104621169,-0.091822738,-0.139925246
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_4_Major_bachLeonhardt1973.wav,-0.029989822,0.17353437,0.212436905,0.212436905,0.311152479,0.247141384,0.285673937,0.041171052
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_4_minor_bachLeonhardt1973.wav,-0.019234932,-0.124983879,-0.021172104,-0.021172104,-0.063707793,-0.09832418,-0.045221862,-0.109452507
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_5_Major_bachLeonhardt1973.wav,-0.047977552,-0.025875627,-0.074762674,-0.074762675,-0.093502701,-0.154067817,-0.112484297,-0.09683412
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_5_minor_bachLeonhardt1973.wav,-0.127653254,-0.152954716,-0.2674567,-0.2674567,-0.011267425,-0.009601357,-0.011668665,-0.163926633
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_6_Major_bachLeonhardt1973.wav,-0.015739001,0.118463658,0.165467977,0.165467976,0.205238885,0.234833067,0.171229084,-0.029407884
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_6_minor_bachLeonhardt1973.wav,0.089093799,0.242080193,0.195512108,0.195512108,0.051547608,0.045717293,0.043668592,0.098625789
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_7_Major_bachLeonhardt1973.wav,0.056491486,-0.041975074,0.188367893,0.188367893,0.018175456,0.234938611,0.08878422,0.095533507
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_7_minor_bachLeonhardt1973.wav,-0.029419621,-0.118679714,-0.106929075,-0.106929075,-0.10460935,-0.231210761,-0.095998354,-0.130468028
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_8_Major_bachLeonhardt1973.wav,-0.002649768,0.240415377,0.230245715,0.230245714,0.264021353,0.158198517,0.331986154,0.202404835
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_8_minor_bachLeonhardt1973.wav,-0.290597075,-0.025028815,0.006979935,0.006979935,-0.046439604,0.023957986,0.009436657,-0.078643923
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_9_Major_bachLeonhardt1973.wav,0.138875945,0.21607091,0.402980504,0.402980503,0.286604404,0.218349434,0.239567774,0.164190297
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_9_minor_bachLeonhardt1973.wav,0.075811501,-0.227481522,-0.226513827,-0.226513827,-0.151010126,-0.276255694,-0.131004735,-0.039769084
0,audio/bachMartins1964/Bach_1_Martins_0_Major_bachMartins1964.wav,-0.053910196,0.170329364,0.109983278,0.109983278,0.292772659,0.152941565,0.299455731,-0.046067242
0,audio/bachMartins1964/Bach_1_Martins_0_minor_bachMartins1964.wav,-0.164868171,-0.089202204,-0.139397866,-0.139397866,-0.248645302,-0.074449575,-0.265790692,-0.123463638
0,audio/bachMartins1964/Bach_1_Martins_10_Major_bachMartins1964.wav,0.241888073,0.215743225,0.158711781,0.158711781,0.149892442,0.172889839,0.15522317,0.22619383
0,audio/bachMartins1964/Bach_1_Martins_10_minor_bachMartins1964.wav,-0.163007202,-0.089915967,-0.179816916,-0.179816916,-0.179811217,-0.165631867,-0.204935468,-0.168667559
0,audio/bachMartins1964/Bach_1_Martins_11_Major_bachMartins1964.wav,-0.243129391,-0.067768952,-0.089619446,-0.089619447,-0.092171284,-0.021766871,-0.064309996,-0.175754041
0,audio/bachMartins1964/Bach_1_Martins_11_minor_bachMartins1964.wav,-0.14224198,-0.344263456,-0.150403869,-0.15040387,-0.082513221,-0.082347057,-0.063764624,-0.145143584
0,audio/bachMartins1964/Bach_1_Martins_1_Major_bachMartins1964.wav,0.11237613,0.119562255,0.237700864,0.237700864,0.201465864,0.145139167,0.275953593,0.113148223
0,audio/bachMartins1964/Bach_1_Martins_1_minor_bachMartins1964.wav,-0.167163897,-0.066379828,-0.27400887,-0.27400887,-0.098843825,-0.218821059,-0.105865338,-0.150248221
0,audio/bachMartins1964/Bach_1_Martins_2_Major_bachMartins1964.wav,0.012054022,-0.098235541,0.137534569,0.137534569,0.15671711,-0.083228401,0.141824922,0.12161815
0,audio/bachMartins1964/Bach_1_Martins_2_minor_bachMartins1964.wav,0.121536561,-0.040454704,0.289025395,0.289025395,0.101860822,-0.227181021,0.124617998,0.172919248
0,audio/bachMartins1964/Bach_1_Martins_3_Major_bachMartins1964.wav,-0.089599485,0.007162864,0.02299394,0.02299394,0.066019907,0.050910302,0.075906849,0.010188733
0,audio/bachMartins1964/Bach_1_Martins_3_minor_bachMartins1964.wav,-0.054410658,-0.009783296,-0.110024728,-0.110024728,-0.268571926,-0.094290363,-0.279013117,-0.05770546
0,audio/bachMartins1964/Bach_1_Martins_4_Major_bachMartins1964.wav,0.060636298,0.044037271,0.190204732,0.190204732,0.220257185,0.051891586,0.259139039,0.015416969
0,audio/bachMartins1964/Bach_1_Martins_4_minor_bachMartins1964.wav,-0.166713994,-0.115646954,-0.28449193,-0.28449193,-0.163326759,-0.151246249,-0.121630228,-0.243635623
0,audio/bachMartins1964/Bach_1_Martins_5_Major_bachMartins1964.wav,0.126879076,0.102730932,-0.005968799,-0.005968801,0.058202985,-0.026340359,0.087334031,0.107132113
0,audio/bachMartins1964/Bach_1_Martins_5_minor_bachMartins1964.wav,-0.045879434,0.10927068,0.063995766,0.063995765,-0.063175485,-0.080150529,-0.081574855,0.016243596
0,audio/bachMartins1964/Bach_1_Martins_6_Major_bachMartins1964.wav,0.115057211,0.229508444,0.138498395,0.138498394,0.279217707,0.07536772,0.269623815,0.164807877
0,audio/bachMartins1964/Bach_1_Martins_6_minor_bachMartins1964.wav,0.100311505,0.085016971,0.111179382,0.111179381,0.07722937,-0.044010437,0.063007156,0.092834865
0,audio/bachMartins1964/Bach_1_Martins_7_Major_bachMartins1964.wav,0.060418753,0.039438081,0.153884431,0.15388443,0.310007829,0.08461309,0.276558843,0.113529773
0,audio/bachMartins1964/Bach_1_Martins_7_minor_bachMartins1964.wav,-0.058074735,-0.007609664,-0.000752103,-0.000752104,-0.080994625,-0.126707968,-0.06450814,-0.029943528
0,audio/bachMartins1964/Bach_1_Martins_8_Major_bachMartins1964.wav,0.049932941,0.05958934,0.261337241,0.261337241,0.26352896,0.235369926,0.239253696,0.066073767
0,audio/bachMartins1964/Bach_1_Martins_8_minor_bachMartins1964.wav,0.055917414,-0.075804147,0.124754136,0.124754136,0.078567611,-0.011111512,0.09705185,0.077540724
0,audio/bachMartins1964/Bach_1_Martins_9_Major_bachMartins1964.wav,-0.06071539,0.22152765,0.236818642,0.236818642,0.216938872,-0.037147076,0.193350201,0.030619318
0,audio/bachMartins1964/Bach_1_Martins_9_minor_bachMartins1964.wav,-0.103619758,-0.225684313,-0.208490892,-0.208490891,-0.26219607,-0.171033289,-0.238796821,-0.158430106
0,audio/bachNewman1973/Bach_1_Newman_0_Major_bachNewman1973.wav,0.126628011,0.182217504,0.168469324,0.168469323,0.19189786,0.236652773,0.126729934,0.116654922
0,audio/bachNewman1973/Bach_1_Newman_0_minor_bachNewman1973.wav,-0.042005984,-0.107434011,-0.031257554,-0.031257555,-0.126617148,-0.105215146,-0.114328218,-0.097337588
0,audio/bachNewman1973/Bach_1_Newman_10_Major_bachNewman1973.wav,0.119225477,0.184196746,0.199071276,0.199071276,0.143196037,0.019948959,0.121953424,0.038207547
0,audio/bachNewman1973/Bach_1_Newman_10_minor_bachNewman1973.wav,-0.103030789,-0.042550178,-0.159346668,-0.159346668,-0.268893379,-0.202229394,-0.177561854,-0.119243459
0,audio/bachNewman1973/Bach_1_Newman_11_Major_bachNewman1973.wav,-0.039827607,0.179162089,0.222975276,0.222975277,0.00629331,0.072431279,-0.086587271,-0.050004461
0,audio/bachNewman1973/Bach_1_Newman_11_minor_bachNewman1973.wav,-0.169369862,-0.06706902,-0.078627001,-0.078627002,-0.228684221,-0.114921014,-0.226329307,-0.223872329
0,audio/bachNewman1973/Bach_1_Newman_1_Major_bachNewman1973.wav,0.138574928,0.162327446,0.19185057,0.19185057,0.201084061,0.221518126,0.194915994,0.163586568
0,audio/bachNewman1973/Bach_1_Newman_1_minor_bachNewman1973.wav,-0.015778374,-0.108060812,-0.220145119,-0.22014512,-0.131711685,-0.166862508,-0.146115733,-0.050797163
0,audio/bachNewman1973/Bach_1_Newman_2_Major_bachNewman1973.wav,-0.05351432,0.017334587,0.130387835,0.130387835,0.191673772,0.075298841,0.215990815,0.2090205
0,audio/bachNewman1973/Bach_1_Newman_2_minor_bachNewman1973.wav,-0.018964375,-0.126053025,0.055078676,0.055078675,-0.029261031,-0.224353492,-0.004022031,0.082193236
0,audio/bachNewman1973/Bach_1_Newman_3_Major_bachNewman1973.wav,-0.105216966,0.224046951,0.176849985,0.176849985,0.07544229,0.196477987,0.058493765,-0.117992698
0,audio/bachNewman1973/Bach_1_Newman_3_minor_bachNewman1973.wav,-0.10585721,0.000315821,-0.005616904,-0.005616905,-0.205155935,-0.16165747,-0.223595816,-0.147947881
0,audio/bachNewman1973/Bach_1_Newman_4_Major_bachNewman1973.wav,-0.12018977,0.005858813,0.20565422,0.20565422,0.211455433,0.010410038,0.202251664,-0.039459452
0,audio/bachNewman1973/Bach_1_Newman_4_minor_bachNewman1973.wav,-0.031623264,0.094723551,0.207384979,0.207384978,0.195642585,-0.018739055,0.162973976,0.103924186
0,audio/bachNewman1973/Bach_1_Newman_5_Major_bachNewman1973.wav,-0.036793466,-0.05444001,-0.030512115,-0.030512116,-0.049263776,-0.191684403,-0.039815785,-0.032881837
0,audio/bachNewman1973/Bach_1_Newman_5_minor_bachNewman1973.wav,0.055507994,-0.218699389,-0.186167376,-0.186167375,-0.08413956,-0.139363585,-0.102306557,0.002394918
0,audio/bachNewman1973/Bach_1_Newman_6_Major_bachNewman1973.wav,-0.004636174,0.22825129,0.156225527,0.156225527,0.045358806,0.274110397,0.034024845,-0.015907794
0,audio/bachNewman1973/Bach_1_Newman_6_minor_bachNewman1973.wav,-0.051563043,0.033160343,-0.144092529,-0.14409253,-0.087282838,0.115384224,-0.100570114,-0.066337659
0,audio/bachNewman1973/Bach_1_Newman_7_Major_bachNewman1973.wav,-0.107777594,0.27016753,0.104290748,0.104290747,0.180373737,0.283782855,0.152995866,-0.046750264
0,audio/bachNewman1973/Bach_1_Newman_7_minor_bachNewman1973.wav,0.087594544,-0.166709362,-0.070778243,-0.070778243,-0.160001552,-0.263028296,-0.149376073,0.011740887
0,audio/bachNewman1973/Bach_1_Newman_8_Major_bachNewman1973.wav,0.163868,0.106535973,0.289983095,0.289983095,0.241818648,0.193657372,0.197654424,0.172242635
0,audio/bachNewman1973/Bach_1_Newman_8_minor_bachNewman1973.wav,-0.058099979,0.156705405,0.18971316,0.18971316,0.075004487,0.122781823,0.062821137,-0.074883601
0,audio/bachNewman1973/Bach_1_Newman_9_Major_bachNewman1973.wav,0.077765567,0.265877592,0.115165514,0.115165513,0.097351436,0.104013504,0.077474483,0.087132217
0,audio/bachNewman1973/Bach_1_Newman_9_minor_bachNewman1973.wav,-0.170128467,-0.103631639,-0.142366554,-0.142366553,-0.316579935,-0.274722211,-0.157944145,-0.10440922
0,audio/bachNewman2001harpsichord/Bach_1_Newman_0_Major_bachNewman2001harpsichord.wav,0.087319264,-0.01814254,0.065740757,0.065740757,0.214267759,0.143267553,0.207511455,0.079104444
0,audio/bachNewman2001harpsichord/Bach_1_Newman_0_minor_bachNewman2001harpsichord.wav,-0.134349736,0.11116256,-0.030351606,-0.030351606,-0.076019461,-0.055509682,-0.059855488,-0.06937522
0,audio/bachNewman2001harpsichord/Bach_1_Newman_10_Major_bachNewman2001harpsichord.wav,0.125331197,0.013696122,0.170511939,0.170511938,0.118146426,-0.020613155,0.098222804,0.155439828
0,audio/bachNewman2001harpsichord/Bach_1_Newman_10_minor_bachNewman2001harpsichord.wav,-0.204962445,-0.069192198,-0.197652092,-0.197652092,-0.209824526,-0.155940054,-0.238400493,-0.256148345
0,audio/bachNewman2001harpsichord/Bach_1_Newman_11_Major_bachNewman2001harpsichord.wav,-0.009843737,-0.034063929,0.07446873,0.07446873,0.030204138,-0.111504282,-0.000981319,-0.008306748
0,audio/bachNewman2001harpsichord/Bach_1_Newman_11_minor_bachNewman2001harpsichord.wav,-0.055047316,-0.190106925,0.070231998,0.070231998,0.025294287,-0.275747166,0.024281433,-0.221504314
0,audio/bachNewman2001harpsichord/Bach_1_Newman_1_Major_bachNewman2001harpsichord.wav,0.130197906,0.266057836,0.25768457,0.25768457,0.291045785,0.273380064,0.311260518,0.152014393
0,audio/bachNewman2001harpsichord/Bach_1_Newman_1_minor_bachNewman2001harpsichord.wav,-0.051913439,0.083109067,0.003234744,0.003234743,-0.085799974,-0.15053784,-0.071994869,-0.054620388
0,audio/bachNewman2001harpsichord/Bach_1_Newman_2_Major_bachNewman2001harpsichord.wav,0.053668649,-0.15736878,0.218987667,0.218987667,0.210210764,0.072991847,0.267252739,0.082466456
0,audio/bachNewman2001harpsichord/Bach_1_Newman_2_minor_bachNewman2001harpsichord.wav,-0.052318742,-0.002804361,-2.05E-06,-2.05E-06,-0.135121968,-0.128082462,-0.130447099,0.010964866
0,audio/bachNewman2001harpsichord/Bach_1_Newman_3_Major_bachNewman2001harpsichord.wav,0.05861018,0.17507944,0.293065242,0.293065241,0.327521489,0.204484149,0.30618033,0.057203236
0,audio/bachNewman2001harpsichord/Bach_1_Newman_3_minor_bachNewman2001harpsichord.wav,-0.172797285,-0.033541002,-0.041250084,-0.041250084,-0.150028068,-0.070180721,-0.129730047,-0.122935796
0,audio/bachNewman2001harpsichord/Bach_1_Newman_4_Major_bachNewman2001harpsichord.wav,0.116784884,0.154619764,0.211442076,0.211442077,0.26629439,0.130531675,0.257708486,0.100116525
0,audio/bachNewman2001harpsichord/Bach_1_Newman_4_minor_bachNewman2001harpsichord.wav,-0.196675737,-0.139713365,-0.134456819,-0.134456819,-0.088315376,-0.147253205,-0.097109143,-0.177695094
0,audio/bachNewman2001harpsichord/Bach_1_Newman_5_Major_bachNewman2001harpsichord.wav,-0.112168673,0.22657717,-0.136128419,-0.13612842,-0.065744421,-0.055003958,-0.042600338,-0.074600575
0,audio/bachNewman2001harpsichord/Bach_1_Newman_5_minor_bachNewman2001harpsichord.wav,-0.216853542,-0.289786223,-0.233335756,-0.233335756,-0.216930071,-0.251362318,-0.155752189,-0.221182498
0,audio/bachNewman2001harpsichord/Bach_1_Newman_6_Major_bachNewman2001harpsichord.wav,-0.049304282,0.006023451,0.116881457,0.116881457,0.115261592,-0.008252089,0.087087726,0.006813938
0,audio/bachNewman2001harpsichord/Bach_1_Newman_6_minor_bachNewman2001harpsichord.wav,0.143757091,0.156167879,0.238120318,0.238120317,0.186840193,0.095835535,0.148850742,0.207705988
0,audio/bachNewman2001harpsichord/Bach_1_Newman_7_Major_bachNewman2001harpsichord.wav,0.129081241,0.060522413,0.280097825,0.280097825,0.225013866,0.093534223,0.239725322,0.165373864
0,audio/bachNewman2001harpsichord/Bach_1_Newman_7_minor_bachNewman2001harpsichord.wav,0.057609404,0.087441806,-0.008200402,-0.008200402,0.015940078,-0.034643389,0.021294351,0.040862553
0,audio/bachNewman2001harpsichord/Bach_1_Newman_8_Major_bachNewman2001harpsichord.wav,0.089805092,0.25232553,0.318967471,0.318967471,0.3267863,0.202070016,0.283656302,0.12748459
0,audio/bachNewman2001harpsichord/Bach_1_Newman_8_minor_bachNewman2001harpsichord.wav,0.056480784,0.237392869,0.012039202,0.012039202,0.139249146,0.224066806,0.168655906,0.218536678
0,audio/bachNewman2001harpsichord/Bach_1_Newman_9_Major_bachNewman2001harpsichord.wav,0.190197903,0.029117959,0.315136271,0.31513627,0.403192129,0.215257235,0.37710764,0.219131503
0,audio/bachNewman2001harpsichord/Bach_1_Newman_9_minor_bachNewman2001harpsichord.wav,-0.128635358,-0.172472195,-0.272220515,-0.272220514,-0.210765402,-0.007636843,-0.201689315,-0.156265307
0,audio/bachNewman2001piano/Bach_1_Newman_0_Major_bachNewman2001piano.wav,0.027211706,-0.071643457,-0.071631771,-0.071631772,0.255664328,0.117379877,0.291112332,0.070170895
0,audio/bachNewman2001piano/Bach_1_Newman_0_minor_bachNewman2001piano.wav,-0.046213351,-0.092485018,-0.071011645,-0.071011646,-0.221562542,-0.060173471,-0.230013458,-0.061091809
