,filename,centroid_essentia-std,centroid_MIRtoolbox-std,centroid_librosa-std
0,audio/bachGould1971/Bach_1_Gould_4_minor_bachGould1971.wav,601.9093628,1483.898991,938.7018097
0,audio/bachGould1971/Bach_1_Gould_5_Major_bachGould1971.wav,598.8129883,1135.266699,911.8468232
0,audio/bachGould1971/Bach_1_Gould_5_minor_bachGould1971.wav,490.4562073,1421.08876,952.374628
0,audio/bachGould1971/Bach_1_Gould_6_Major_bachGould1971.wav,588.130188,1597.806642,1020.506801
0,audio/bachGould1971/Bach_1_Gould_6_minor_bachGould1971.wav,572.6165161,1235.77512,938.1935725
0,audio/bachGould1971/Bach_1_Gould_7_Major_bachGould1971.wav,521.2205811,1207.74178,920.2359623
0,audio/bachGould1971/Bach_1_Gould_7_minor_bachGould1971.wav,583.7397461,1496.329919,947.8268413
0,audio/bachGould1971/Bach_1_Gould_8_Major_bachGould1971.wav,669.8271484,1123.369736,1060.477288
0,audio/bachGould1971/Bach_1_Gould_8_minor_bachGould1971.wav,536.2880249,1026.329861,831.1311547
0,audio/bachGould1971/Bach_1_Gould_9_Major_bachGould1971.wav,609.555481,1027.691199,931.3928789
0,audio/bachGould1971/Bach_1_Gould_9_minor_bachGould1971.wav,624.3807983,1047.830921,952.8294634
0,audio/bachGulda1995/Bach_1_Gulda_0_Major_bachGulda.wav,528.7734985,1056.158279,791.0486341
0,audio/bachGulda1995/Bach_1_Gulda_0_minor_bachGulda.wav,433.0148926,1007.546804,775.1154498
0,audio/bachGulda1995/Bach_1_Gulda_10_Major_bachGulda.wav,821.0171509,1509.729948,1298.033424
0,audio/bachGulda1995/Bach_1_Gulda_10_minor_bachGulda.wav,484.1800537,1094.898722,899.5190942
0,audio/bachGulda1995/Bach_1_Gulda_11_Major_bachGulda.wav,597.2681274,1022.851906,969.9618494
0,audio/bachGulda1995/Bach_1_Gulda_11_minor_bachGulda.wav,556.2346191,1049.120185,1185.109548
0,audio/bachGulda1995/Bach_1_Gulda_1_Major_bachGulda.wav,777.1502686,1424.295266,1425.743971
0,audio/bachGulda1995/Bach_1_Gulda_1_minor_bachGulda.wav,595.649231,1161.352885,949.5488814
0,audio/bachGulda1995/Bach_1_Gulda_2_Major_bachGulda.wav,820.7950439,1437.596812,1385.444072
0,audio/bachGulda1995/Bach_1_Gulda_2_minor_bachGulda.wav,542.8792114,982.0424483,922.1568862
0,audio/bachGulda1995/Bach_1_Gulda_3_Major_bachGulda.wav,714.5847778,1274.115786,1199.78638
0,audio/bachGulda1995/Bach_1_Gulda_3_minor_bachGulda.wav,558.5350952,971.5352244,1038.87994
0,audio/bachGulda1995/Bach_1_Gulda_4_Major_bachGulda.wav,593.678772,955.686064,908.5558582
0,audio/bachGulda1995/Bach_1_Gulda_4_minor_bachGulda.wav,684.5126953,1463.412792,1082.374181
0,audio/bachGulda1995/Bach_1_Gulda_5_Major_bachGulda.wav,752.5996094,1318.374941,1174.750627
0,audio/bachGulda1995/Bach_1_Gulda_5_minor_bachGulda.wav,519.5296631,865.0983947,807.3009422
0,audio/bachGulda1995/Bach_1_Gulda_6_Major_bachGulda.wav,569.0064087,1076.029443,951.8290508
0,audio/bachGulda1995/Bach_1_Gulda_6_minor_bachGulda.wav,816.84552,1410.508705,1392.966819
0,audio/bachGulda1995/Bach_1_Gulda_7_Major_bachGulda.wav,820.3406982,1526.315257,1298.637516
0,audio/bachGulda1995/Bach_1_Gulda_7_minor_bachGulda.wav,763.4517822,1360.489521,1271.394593
0,audio/bachGulda1995/Bach_1_Gulda_8_Major_bachGulda.wav,639.6951294,936.5439833,1023.480522
0,audio/bachGulda1995/Bach_1_Gulda_8_minor_bachGulda.wav,486.1720276,1081.648645,1000.168476
0,audio/bachGulda1995/Bach_1_Gulda_9_Major_bachGulda.wav,751.6123657,1246.994104,1234.579952
0,audio/bachGulda1995/Bach_1_Gulda_9_minor_bachGulda.wav,866.4229126,1523.736418,1569.564756
0,audio/bachHamilton1964/Bach_1_Hamilton_0_Major_bachHamilton1964.wav,1580.354858,3498.92773,2373.202469
0,audio/bachHamilton1964/Bach_1_Hamilton_0_minor_bachHamilton1964.wav,1982.866943,3273.192966,2798.730412
0,audio/bachHamilton1964/Bach_1_Hamilton_10_Major_bachHamilton1964.wav,2319.991943,3670.123198,3010.31203
0,audio/bachHamilton1964/Bach_1_Hamilton_10_minor_bachHamilton1964.wav,1050.588867,2362.854346,1768.549578
0,audio/bachHamilton1964/Bach_1_Hamilton_11_Major_bachHamilton1964.wav,1219.464355,2398.959249,1976.627438
0,audio/bachHamilton1964/Bach_1_Hamilton_11_minor_bachHamilton1964.wav,1508.552124,2660.005887,1951.626393
0,audio/bachHamilton1964/Bach_1_Hamilton_1_Major_bachHamilton1964.wav,1921.130249,3177.821018,2590.68346
0,audio/bachHamilton1964/Bach_1_Hamilton_1_minor_bachHamilton1964.wav,1207.835815,2586.263174,1841.308472
0,audio/bachHamilton1964/Bach_1_Hamilton_2_Major_bachHamilton1964.wav,1978.702515,3161.421083,2675.621458
0,audio/bachHamilton1964/Bach_1_Hamilton_2_minor_bachHamilton1964.wav,2067.756348,3293.245526,2684.043165
0,audio/bachHamilton1964/Bach_1_Hamilton_3_Major_bachHamilton1964.wav,1473.05249,2798.149981,2102.782398
0,audio/bachHamilton1964/Bach_1_Hamilton_3_minor_bachHamilton1964.wav,1268.282837,2523.19042,1772.77312
0,audio/bachHamilton1964/Bach_1_Hamilton_4_Major_bachHamilton1964.wav,1474.548706,2661.025169,2087.579368
0,audio/bachHamilton1964/Bach_1_Hamilton_4_minor_bachHamilton1964.wav,1368.445679,2913.575341,2137.458336
0,audio/bachHamilton1964/Bach_1_Hamilton_5_Major_bachHamilton1964.wav,1913.479492,3138.115972,2674.464422
0,audio/bachHamilton1964/Bach_1_Hamilton_5_minor_bachHamilton1964.wav,1353.122803,2819.747974,2100.506949
0,audio/bachHamilton1964/Bach_1_Hamilton_6_Major_bachHamilton1964.wav,1899.70166,3231.762085,2429.031773
0,audio/bachHamilton1964/Bach_1_Hamilton_6_minor_bachHamilton1964.wav,1479.480347,2798.165619,2318.776409
0,audio/bachHamilton1964/Bach_1_Hamilton_7_Major_bachHamilton1964.wav,1771.910156,2903.977735,2484.249252
0,audio/bachHamilton1964/Bach_1_Hamilton_7_minor_bachHamilton1964.wav,1533.362549,2923.216624,2178.571441
0,audio/bachHamilton1964/Bach_1_Hamilton_8_Major_bachHamilton1964.wav,1766.431519,3151.639829,2528.796536
0,audio/bachHamilton1964/Bach_1_Hamilton_8_minor_bachHamilton1964.wav,1448.760986,2911.452456,2221.319199
0,audio/bachHamilton1964/Bach_1_Hamilton_9_Major_bachHamilton1964.wav,2012.139648,3239.387382,2604.807105
0,audio/bachHamilton1964/Bach_1_Hamilton_9_minor_bachHamilton1964.wav,1786.919922,3108.613245,2482.560491
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_0_Major_bachKirkpatrick1963.wav,1159.407837,2608.474415,1933.549467
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_0_minor_bachKirkpatrick1963.wav,1257.742432,2798.919406,2267.693712
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_10_Major_bachKirkpatrick1963.wav,1029.2948,2281.861968,2055.92187
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_10_minor_bachKirkpatrick1963.wav,918.2305908,2226.972347,1435.68485
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_11_Major_bachKirkpatrick1963.wav,1208.143555,2524.228117,2181.371948
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_11_minor_bachKirkpatrick1963.wav,1123.609985,2291.089576,1714.801645
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_1_Major_bachKirkpatrick1963.wav,1598.526367,3259.900603,2556.31862
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_1_minor_bachKirkpatrick1963.wav,917.5911255,2404.13736,1685.922752
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_2_Major_bachKirkpatrick1963.wav,1060.455933,2233.134909,1818.501691
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_2_minor_bachKirkpatrick1963.wav,1123.663452,2541.83475,2153.360606
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_3_Major_bachKirkpatrick1963.wav,1160.784302,2430.890613,1997.651413
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_3_minor_bachKirkpatrick1963.wav,1038.806641,2519.766545,1685.1213
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_4_Major_bachKirkpatrick1963.wav,898.6755981,2446.582037,1781.403525
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_4_minor_bachKirkpatrick1963.wav,1177.310303,2431.035533,1896.331033
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_5_Major_bachKirkpatrick1963.wav,1052.403564,2362.346001,1977.724267
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_5_minor_bachKirkpatrick1963.wav,862.6898804,2041.858061,1601.296879
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_6_Major_bachKirkpatrick1963.wav,1285.681763,2475.628374,2028.515415
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_6_minor_bachKirkpatrick1963.wav,987.3792725,2161.929372,1823.906
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_7_Major_bachKirkpatrick1963.wav,1190.75708,2412.391906,2089.264226
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_7_minor_bachKirkpatrick1963.wav,919.5918579,1876.711894,1497.166683
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_8_Major_bachKirkpatrick1963.wav,1628.318115,3363.858876,2540.989112
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_8_minor_bachKirkpatrick1963.wav,1107.002319,2599.055039,1954.550136
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_9_Major_bachKirkpatrick1963.wav,1882.78125,3439.757356,2473.871599
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_9_minor_bachKirkpatrick1963.wav,1495.170654,2809.919234,2059.74399
0,audio/bachLandowska1951/Bach_1_Landowska_0_Major_bachLandowska1951.wav,2062.702881,2970.46444,2362.959783
0,audio/bachLandowska1951/Bach_1_Landowska_0_minor_bachLandowska1951.wav,1131.894043,2105.371757,1926.760079
0,audio/bachLandowska1951/Bach_1_Landowska_10_Major_bachLandowska1951.wav,1735.10376,2962.79224,2472.22263
0,audio/bachLandowska1951/Bach_1_Landowska_10_minor_bachLandowska1951.wav,1471.042969,2769.003256,1977.719511
0,audio/bachLandowska1951/Bach_1_Landowska_11_Major_bachLandowska1951.wav,1231.159912,2589.249485,1970.594645
0,audio/bachLandowska1951/Bach_1_Landowska_11_minor_bachLandowska1951.wav,1879.270874,3062.742822,2308.327613
0,audio/bachLandowska1951/Bach_1_Landowska_1_Major_bachLandowska1951.wav,1491.482056,2540.646941,2193.610164
0,audio/bachLandowska1951/Bach_1_Landowska_1_minor_bachLandowska1951.wav,1068.606201,2353.11193,1831.61682
0,audio/bachLandowska1951/Bach_1_Landowska_2_Major_bachLandowska1951.wav,1723.665283,2616.384924,2357.407804
0,audio/bachLandowska1951/Bach_1_Landowska_2_minor_bachLandowska1951.wav,1369.510254,2584.698167,2221.261814
0,audio/bachLandowska1951/Bach_1_Landowska_3_Major_bachLandowska1951.wav,2063.366699,2941.591063,2512.880097
0,audio/bachLandowska1951/Bach_1_Landowska_3_minor_bachLandowska1951.wav,1304.511353,2582.162016,1926.033779
0,audio/bachLandowska1951/Bach_1_Landowska_4_Major_bachLandowska1951.wav,1551.876099,3261.977915,2271.261376
0,audio/bachLandowska1951/Bach_1_Landowska_4_minor_bachLandowska1951.wav,2459.671875,3814.696348,2795.614632
0,audio/bachLandowska1951/Bach_1_Landowska_5_Major_bachLandowska1951.wav,1669.280273,3281.513728,2492.911353
0,audio/bachLandowska1951/Bach_1_Landowska_5_minor_bachLandowska1951.wav,1442.13855,2658.316012,2059.216132
0,audio/bachLandowska1951/Bach_1_Landowska_6_Major_bachLandowska1951.wav,1355.75293,2867.092759,2147.347944
0,audio/bachLandowska1951/Bach_1_Landowska_6_minor_bachLandowska1951.wav,1733.972168,3242.488748,2563.860024
0,audio/bachLandowska1951/Bach_1_Landowska_7_Major_bachLandowska1951.wav,1777.264648,3134.307466,2603.701117
0,audio/bachLandowska1951/Bach_1_Landowska_7_minor_bachLandowska1951.wav,1383.378662,2945.807323,2209.820852
0,audio/bachLandowska1951/Bach_1_Landowska_8_Major_bachLandowska1951.wav,1539.646606,2883.376229,2234.934173
0,audio/bachLandowska1951/Bach_1_Landowska_8_minor_bachLandowska1951.wav,1915.168457,3214.244995,2559.535803
0,audio/bachLandowska1951/Bach_1_Landowska_9_Major_bachLandowska1951.wav,2122.79248,3473.890061,2871.718999
0,audio/bachLandowska1951/Bach_1_Landowska_9_minor_bachLandowska1951.wav,2007.380493,3338.73776,2630.077587
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_0_Major_bachLeonhardt1973.wav,2562.414795,4262.247076,2994.434417
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_0_minor_bachLeonhardt1973.wav,2172.876709,4033.389453,2972.577644
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_10_Major_bachLeonhardt1973.wav,1670.509888,3373.284478,2486.004509
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_10_minor_bachLeonhardt1973.wav,1965.022705,3536.65288,2380.260575
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_11_Major_bachLeonhardt1973.wav,1535.209839,3154.928235,2224.479983
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_11_minor_bachLeonhardt1973.wav,2029.288086,3417.550412,2486.848749
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_1_Major_bachLeonhardt1973.wav,1848.190063,3525.533311,2490.113264
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_1_minor_bachLeonhardt1973.wav,2315.775391,4165.796834,2609.323469
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_2_Major_bachLeonhardt1973.wav,3228.918701,4437.302488,3236.613924
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_2_minor_bachLeonhardt1973.wav,1663.987915,3310.014865,2321.006607
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_3_Major_bachLeonhardt1973.wav,2175.374512,4025.71521,2870.367483
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_3_minor_bachLeonhardt1973.wav,2040.761841,4137.342384,2545.811555
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_4_Major_bachLeonhardt1973.wav,2340.945313,4085.835029,2793.777601
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_4_minor_bachLeonhardt1973.wav,2286.423584,4036.426413,2855.218451
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_5_Major_bachLeonhardt1973.wav,2391.698486,4222.57463,2996.931358
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_5_minor_bachLeonhardt1973.wav,1932.074707,3967.427728,2638.918936
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_6_Major_bachLeonhardt1973.wav,1934.271606,3286.950921,2350.697486
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_6_minor_bachLeonhardt1973.wav,1896.143311,3238.187004,2438.599761
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_7_Major_bachLeonhardt1973.wav,1958.993042,3325.234196,2587.996711
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_7_minor_bachLeonhardt1973.wav,1564.885132,2575.450294,2193.163136
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_8_Major_bachLeonhardt1973.wav,1777.550781,3318.132618,2255.071226
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_8_minor_bachLeonhardt1973.wav,1957.376343,3379.191447,2410.402432
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_9_Major_bachLeonhardt1973.wav,1713.170654,3431.391719,2419.443436
0,audio/bachLeonhardt1973/Bach_1_Leonhardt_9_minor_bachLeonhardt1973.wav,2047.232178,3589.672234,2574.201238
0,audio/bachMartins1964/Bach_1_Martins_0_Major_bachMartins1964.wav,533.5760498,1164.939785,749.9204082
0,audio/bachMartins1964/Bach_1_Martins_0_minor_bachMartins1964.wav,480.848877,978.0753554,733.8059531
0,audio/bachMartins1964/Bach_1_Martins_10_Major_bachMartins1964.wav,554.0653687,1003.67051,832.425079
0,audio/bachMartins1964/Bach_1_Martins_10_minor_bachMartins1964.wav,639.6763306,1519.992907,949.4226806
0,audio/bachMartins1964/Bach_1_Martins_11_Major_bachMartins1964.wav,692.7932129,1162.195553,908.6084743
0,audio/bachMartins1964/Bach_1_Martins_11_minor_bachMartins1964.wav,588.7836304,1364.922927,867.9551239
0,audio/bachMartins1964/Bach_1_Martins_1_Major_bachMartins1964.wav,663.5389404,1109.820346,918.9242523
0,audio/bachMartins1964/Bach_1_Martins_1_minor_bachMartins1964.wav,517.5136719,1277.886343,852.9965398
0,audio/bachMartins1964/Bach_1_Martins_2_Major_bachMartins1964.wav,614.0482178,1043.905621,911.7885261
0,audio/bachMartins1964/Bach_1_Martins_2_minor_bachMartins1964.wav,492.5132446,1018.7363,784.4780964
0,audio/bachMartins1964/Bach_1_Martins_3_Major_bachMartins1964.wav,575.4243774,1282.6184,851.4894999
0,audio/bachMartins1964/Bach_1_Martins_3_minor_bachMartins1964.wav,542.7102661,1482.277685,1067.929683
0,audio/bachMartins1964/Bach_1_Martins_4_Major_bachMartins1964.wav,535.2553711,1161.731519,795.80795
0,audio/bachMartins1964/Bach_1_Martins_4_minor_bachMartins1964.wav,709.0932007,1727.038277,959.8268873
0,audio/bachMartins1964/Bach_1_Martins_5_Major_bachMartins1964.wav,553.9443359,1002.830383,839.9354191
0,audio/bachMartins1964/Bach_1_Martins_5_minor_bachMartins1964.wav,608.3737183,1190.890668,855.5125399
0,audio/bachMartins1964/Bach_1_Martins_6_Major_bachMartins1964.wav,535.2869263,1184.205663,831.5443475
0,audio/bachMartins1964/Bach_1_Martins_6_minor_bachMartins1964.wav,663.4242554,1171.766775,945.5903343
0,audio/bachMartins1964/Bach_1_Martins_7_Major_bachMartins1964.wav,496.444397,922.6045206,770.4370455
0,audio/bachMartins1964/Bach_1_Martins_7_minor_bachMartins1964.wav,602.5619507,1254.171281,834.0932987
0,audio/bachMartins1964/Bach_1_Martins_8_Major_bachMartins1964.wav,644.6873779,1112.318188,909.165651
0,audio/bachMartins1964/Bach_1_Martins_8_minor_bachMartins1964.wav,608.1603394,1229.271921,839.9265355
0,audio/bachMartins1964/Bach_1_Martins_9_Major_bachMartins1964.wav,590.347229,1171.859248,840.9872868
0,audio/bachMartins1964/Bach_1_Martins_9_minor_bachMartins1964.wav,567.8815918,1012.153286,803.3493275
0,audio/bachNewman1973/Bach_1_Newman_0_Major_bachNewman1973.wav,4102.668945,6092.107509,3670.733858
0,audio/bachNewman1973/Bach_1_Newman_0_minor_bachNewman1973.wav,4242.416992,5821.867996,4047.669316
0,audio/bachNewman1973/Bach_1_Newman_10_Major_bachNewman1973.wav,3870.141357,5830.593551,3808.077132
0,audio/bachNewman1973/Bach_1_Newman_10_minor_bachNewman1973.wav,3298.017822,5702.863873,3407.471667
0,audio/bachNewman1973/Bach_1_Newman_11_Major_bachNewman1973.wav,3557.525879,5589.331494,3514.306414
0,audio/bachNewman1973/Bach_1_Newman_11_minor_bachNewman1973.wav,3004.659668,5244.105282,3345.135271
0,audio/bachNewman1973/Bach_1_Newman_1_Major_bachNewman1973.wav,4572.10791,6361.924033,4163.436374
0,audio/bachNewman1973/Bach_1_Newman_1_minor_bachNewman1973.wav,3566.269775,5630.178183,3511.029689
0,audio/bachNewman1973/Bach_1_Newman_2_Major_bachNewman1973.wav,4776.976074,,3798.360893
0,audio/bachNewman1973/Bach_1_Newman_2_minor_bachNewman1973.wav,4983.345703,,4124.302696
0,audio/bachNewman1973/Bach_1_Newman_3_Major_bachNewman1973.wav,4156.817383,5965.427116,3814.372773
0,audio/bachNewman1973/Bach_1_Newman_3_minor_bachNewman1973.wav,3706.278564,5832.606073,3005.427278
0,audio/bachNewman1973/Bach_1_Newman_4_Major_bachNewman1973.wav,4635.837891,6177.484811,3986.601333
0,audio/bachNewman1973/Bach_1_Newman_4_minor_bachNewman1973.wav,4837.930664,,3787.532215
0,audio/bachNewman1973/Bach_1_Newman_5_Major_bachNewman1973.wav,4363.433105,,4220.197007
0,audio/bachNewman1973/Bach_1_Newman_5_minor_bachNewman1973.wav,2760.369873,4729.887762,3048.269089
0,audio/bachNewman1973/Bach_1_Newman_6_Major_bachNewman1973.wav,3291.520508,5435.944342,3269.225796
0,audio/bachNewman1973/Bach_1_Newman_6_minor_bachNewman1973.wav,2222.54126,3993.365119,2751.335643
0,audio/bachNewman1973/Bach_1_Newman_7_Major_bachNewman1973.wav,3490.217529,5283.105104,3522.260869
0,audio/bachNewman1973/Bach_1_Newman_7_minor_bachNewman1973.wav,3467.168945,5336.249332,3505.650105
0,audio/bachNewman1973/Bach_1_Newman_8_Major_bachNewman1973.wav,3553.062256,5736.225004,3524.168986
0,audio/bachNewman1973/Bach_1_Newman_8_minor_bachNewman1973.wav,3632.756104,5571.444152,3717.683091
0,audio/bachNewman1973/Bach_1_Newman_9_Major_bachNewman1973.wav,3460.904053,5546.33954,3691.133285
0,audio/bachNewman1973/Bach_1_Newman_9_minor_bachNewman1973.wav,4052.0354,6031.040391,3714.885413
0,audio/bachNewman2001harpsichord/Bach_1_Newman_0_Major_bachNewman2001harpsichord.wav,2371.592773,5629.765491,2535.878756
0,audio/bachNewman2001harpsichord/Bach_1_Newman_0_minor_bachNewman2001harpsichord.wav,2451.207764,4722.097511,3047.179827
0,audio/bachNewman2001harpsichord/Bach_1_Newman_10_Major_bachNewman2001harpsichord.wav,3366.625732,5626.71738,3536.133512
0,audio/bachNewman2001harpsichord/Bach_1_Newman_10_minor_bachNewman2001harpsichord.wav,2769.656006,5483.514974,3148.76116
0,audio/bachNewman2001harpsichord/Bach_1_Newman_11_Major_bachNewman2001harpsichord.wav,2247.695801,4866.655991,3031.449321
0,audio/bachNewman2001harpsichord/Bach_1_Newman_11_minor_bachNewman2001harpsichord.wav,2937.400879,5306.847228,3208.175075
0,audio/bachNewman2001harpsichord/Bach_1_Newman_1_Major_bachNewman2001harpsichord.wav,2511.993164,4847.324275,3071.928667
0,audio/bachNewman2001harpsichord/Bach_1_Newman_1_minor_bachNewman2001harpsichord.wav,2301.47876,4747.830346,2785.620706
0,audio/bachNewman2001harpsichord/Bach_1_Newman_2_Major_bachNewman2001harpsichord.wav,2307.187256,4764.892926,2971.579992
0,audio/bachNewman2001harpsichord/Bach_1_Newman_2_minor_bachNewman2001harpsichord.wav,2809.24707,5105.979543,3367.331327
0,audio/bachNewman2001harpsichord/Bach_1_Newman_3_Major_bachNewman2001harpsichord.wav,2679.858154,5139.474632,3171.28447
0,audio/bachNewman2001harpsichord/Bach_1_Newman_3_minor_bachNewman2001harpsichord.wav,2904.052979,5540.398178,2927.592754
0,audio/bachNewman2001harpsichord/Bach_1_Newman_4_Major_bachNewman2001harpsichord.wav,1714.838623,4494.777024,2646.267018
0,audio/bachNewman2001harpsichord/Bach_1_Newman_4_minor_bachNewman2001harpsichord.wav,2287.044922,4651.809206,2920.573911
0,audio/bachNewman2001harpsichord/Bach_1_Newman_5_Major_bachNewman2001harpsichord.wav,2517.101074,4904.628641,3206.382074
0,audio/bachNewman2001harpsichord/Bach_1_Newman_5_minor_bachNewman2001harpsichord.wav,1784.282593,4578.398322,2686.234565
0,audio/bachNewman2001harpsichord/Bach_1_Newman_6_Major_bachNewman2001harpsichord.wav,2304.104492,4871.779526,3117.194052
0,audio/bachNewman2001harpsichord/Bach_1_Newman_6_minor_bachNewman2001harpsichord.wav,2399.577637,4744.335436,3067.394625
0,audio/bachNewman2001harpsichord/Bach_1_Newman_7_Major_bachNewman2001harpsichord.wav,2703.446533,4947.18951,3177.603443
0,audio/bachNewman2001harpsichord/Bach_1_Newman_7_minor_bachNewman2001harpsichord.wav,1920.663818,4529.904074,2753.936446
0,audio/bachNewman2001harpsichord/Bach_1_Newman_8_Major_bachNewman2001harpsichord.wav,3112.063232,5559.914992,3325.50162
0,audio/bachNewman2001harpsichord/Bach_1_Newman_8_minor_bachNewman2001harpsichord.wav,2956.948975,5434.705897,3274.350477
0,audio/bachNewman2001harpsichord/Bach_1_Newman_9_Major_bachNewman2001harpsichord.wav,2747.947266,5419.395806,3249.005138
0,audio/bachNewman2001harpsichord/Bach_1_Newman_9_minor_bachNewman2001harpsichord.wav,2854.604004,5395.017948,3231.245949
0,audio/bachNewman2001piano/Bach_1_Newman_0_Major_bachNewman2001piano.wav,674.1461182,977.8020544,783.4859157
0,audio/bachNewman2001piano/Bach_1_Newman_0_minor_bachNewman2001piano.wav,696.4380493,989.2276848,982.1591619
0,audio/bachNewman2001piano/Bach_1_Newman_10_Major_bachNewman2001piano.wav,583.553894,913.1244979,815.7330006
0,audio/bachNewman2001piano/Bach_1_Newman_10_minor_bachNewman2001piano.wav,647.90271,1039.11062,799.286128
0,audio/bachNewman2001piano/Bach_1_Newman_11_Major_bachNewman2001piano.wav,626.6763916,844.2681416,784.4348931
0,audio/bachNewman2001piano/Bach_1_Newman_11_minor_bachNewman2001piano.wav,526.1781616,778.9279772,702.8392895
0,audio/bachNewman2001piano/Bach_1_Newman_1_Major_bachNewman2001piano.wav,747.8308716,1039.296429,943.1321966
0,audio/bachNewman2001piano/Bach_1_Newman_1_minor_bachNewman2001piano.wav,695.3565674,987.3596342,871.5773123
0,audio/bachNewman2001piano/Bach_1_Newman_2_Major_bachNewman2001piano.wav,673.5143433,913.877168,879.9348358
0,audio/bachNewman2001piano/Bach_1_Newman_2_minor_bachNewman2001piano.wav,692.1801147,931.1102097,849.389116
0,audio/bachNewman2001piano/Bach_1_Newman_3_Major_bachNewman2001piano.wav,706.1105347,925.3051686,834.5985366
0,audio/bachNewman2001piano/Bach_1_Newman_3_minor_bachNewman2001piano.wav,689.664978,975.7698632,844.1375259
0,audio/bachNewman2001piano/Bach_1_Newman_4_Major_bachNewman2001piano.wav,640.0706787,936.3931003,878.83657
0,audio/bachNewman2001piano/Bach_1_Newman_4_minor_bachNewman2001piano.wav,664.8233643,945.2957679,800.5471342
0,audio/bachNewman2001piano/Bach_1_Newman_5_Major_bachNewman2001piano.wav,551.8191528,848.9653833,791.0757731
0,audio/bachNewman2001piano/Bach_1_Newman_5_minor_bachNewman2001piano.wav,536.5690308,829.7535022,695.4601064
0,audio/bachNewman2001piano/Bach_1_Newman_6_Major_bachNewman2001piano.wav,643.09198,927.4963789,765.6691686
0,audio/bachNewman2001piano/Bach_1_Newman_6_minor_bachNewman2001piano.wav,626.7596436,904.9144283,912.6079448
0,audio/bachNewman2001piano/Bach_1_Newman_7_Major_bachNewman2001piano.wav,599.9393311,904.059417,839.433364
0,audio/bachNewman2001piano/Bach_1_Newman_7_minor_bachNewman2001piano.wav,640.2969971,870.7368676,832.4602697
0,audio/bachNewman2001piano/Bach_1_Newman_8_Major_bachNewman2001piano.wav,691.055542,978.1621089,855.7245362
0,audio/bachNewman2001piano/Bach_1_Newman_8_minor_bachNewman2001piano.wav,620.8119507,940.8042893,852.6720879
0,audio/bachNewman2001piano/Bach_1_Newman_9_Major_bachNewman2001piano.wav,659.6958618,953.0484325,883.6812083
0,audio/bachNewman2001piano/Bach_1_Newman_9_minor_bachNewman2001piano.wav,633.8066406,937.2443234,876.082777
0,audio/bachRichter1970/Bach_1_Richter_0_Major_bachRichter1970.wav,437.1643372,837.2169779,601.0240751
