,filename,bpm_essentia-percival,bpm_essentia-degara,bpm_essentia-multifeature,bpm_MIRtoolbox-classical,bpm_MIRtoolbox-metre,bpm_librosa-beattrack,bpm_librosa-onsets
0,audio/bachDemus1970/Bach_1_Demus_7_Major_bachDemus1970.wav,94.82511139,96.32888794,96.53250122,189.1608268,94.45050475,178.205819,95.703125
0,audio/bachDemus1970/Bach_1_Demus_7_minor_bachDemus1970.wav,76.5625,152.1546478,152.1546478,154.9517653,152.7963439,75.99954044,151.9990809
0,audio/bachDemus1970/Bach_1_Demus_8_Major_bachDemus1970.wav,79.50720978,161.4990387,161.4990387,156.3904495,158.4100506,79.50721154,156.6051136
0,audio/bachDemus1970/Bach_1_Demus_8_minor_bachDemus1970.wav,113.5817337,112.2806015,111.6071701,113.3238656,112.8209079,112.3471467,114.84375
0,audio/bachDemus1970/Bach_1_Demus_9_Major_bachDemus1970.wav,98.4375,99.04045105,99.04045105,132.948314,99.01802885,93.96306818,99.38401442
0,audio/bachDemus1970/Bach_1_Demus_9_minor_bachDemus1970.wav,120.185318,119.9107437,117.8978958,120.4926609,121.4801624,79.50721154,120.1853198
0,audio/bachFischer1934/Bach_1_Fischer_0_Major_bachFischer1934.wav,102.3360138,102.7614136,102.7614136,134.4329858,,135.9991776,135.9991776
0,audio/bachFischer1934/Bach_1_Fischer_0_minor_bachFischer1934.wav,69.36870575,136.333313,136.0319366,140.2539192,137.6745244,135.9991776,135.9991776
0,audio/bachFischer1934/Bach_1_Fischer_10_Major_bachFischer1934.wav,89.87771606,117.4648743,117.4648743,152.0141285,84.6288372,105.46875,120.1853198
0,audio/bachFischer1934/Bach_1_Fischer_10_minor_bachFischer1934.wav,128.3967438,132.619278,123.4405212,127.3499662,116.1195797,126.0480183,123.046875
0,audio/bachFischer1934/Bach_1_Fischer_11_Major_bachFischer1934.wav,67.11647797,133.0853577,135.4621429,93.14676379,134.1803232,143.5546875,135.9991776
0,audio/bachFischer1934/Bach_1_Fischer_11_minor_bachFischer1934.wav,137.8125,136.9765167,136.7727509,137.4337952,68.90511007,139.6748311,135.9991776
0,audio/bachFischer1934/Bach_1_Fischer_1_Major_bachFischer1934.wav,80.74951172,123.0778809,98.085289,124.0851746,46.84374476,166.7086694,123.046875
0,audio/bachFischer1934/Bach_1_Fischer_1_minor_bachFischer1934.wav,82.03125,162.7748566,163.3294067,166.1717117,160.1002143,161.4990234,132.5120192
0,audio/bachFischer1934/Bach_1_Fischer_2_Major_bachFischer1934.wav,93.11655426,141.9822083,141.6816559,70.47515743,46.43785813,139.6748311,139.6748311
0,audio/bachFischer1934/Bach_1_Fischer_2_minor_bachFischer1934.wav,80.12354279,152.6249847,152.6249847,147.2542068,157.6655064,156.6051136,123.046875
0,audio/bachFischer1934/Bach_1_Fischer_3_Major_bachFischer1934.wav,85.42097473,172.2656555,172.2656555,69.52095205,65.45636429,172.265625,114.84375
0,audio/bachFischer1934/Bach_1_Fischer_3_minor_bachFischer1934.wav,81.38533783,118.1754837,118.1754837,111.9468991,147.2106639,78.30255682,120.1853198
0,audio/bachFischer1934/Bach_1_Fischer_4_Major_bachFischer1934.wav,97.50884247,144.7103424,147.6200562,150.6364757,37.90579094,147.65625,147.65625
0,audio/bachFischer1934/Bach_1_Fischer_4_minor_bachFischer1934.wav,123.7836838,123.3351517,114.8113937,123.160748,54.10348219,120.1853198,120.1853198
0,audio/bachFischer1934/Bach_1_Fischer_5_Major_bachFischer1934.wav,93.9630661,143.6121826,136.651062,95.37864078,49.23064039,147.65625,135.9991776
0,audio/bachFischer1934/Bach_1_Fischer_5_minor_bachFischer1934.wav,116.1341324,117.126091,117.1105423,77.11922062,114.2127978,117.4538352,117.4538352
0,audio/bachFischer1934/Bach_1_Fischer_6_Major_bachFischer1934.wav,101.3327179,126.8071442,129.2295074,177.1565496,,135.9991776,126.0480183
0,audio/bachFischer1934/Bach_1_Fischer_6_minor_bachFischer1934.wav,120.185318,120.559288,122.0522919,118.8161029,116.1286656,120.1853198,120.1853198
0,audio/bachFischer1934/Bach_1_Fischer_7_Major_bachFischer1934.wav,99.38401794,98.11364746,98.11364746,176.9288574,99.26046017,97.50884434,103.359375
0,audio/bachFischer1934/Bach_1_Fischer_7_minor_bachFischer1934.wav,77.13386536,148.5804291,148.5804291,178.6185895,86.81735703,156.6051136,147.65625
0,audio/bachFischer1934/Bach_1_Fischer_8_Major_bachFischer1934.wav,87.59268951,172.265625,172.2656403,177.8921288,167.5051923,172.265625,166.7086694
0,audio/bachFischer1934/Bach_1_Fischer_8_minor_bachFischer1934.wav,116.7902527,117.929306,118.0098419,116.6797927,57.92272664,120.1853198,117.4538352
0,audio/bachFischer1934/Bach_1_Fischer_9_Major_bachFischer1934.wav,89.87771606,184.5703278,184.5703278,121.0368751,88.86103898,178.205819,120.1853198
0,audio/bachFischer1934/Bach_1_Fischer_9_minor_bachFischer1934.wav,138.7374115,94.86175537,94.86175537,140.6995159,140.2980228,90.66611842,139.6748311
0,audio/bachGalling1964/Bach_1_Galling_0_Major_bachGalling1964.wav,130.011795,129.5952911,129.1034851,86.3690685,129.7632754,129.1992188,129.1992188
0,audio/bachGalling1964/Bach_1_Galling_0_minor_bachGalling1964.wav,135.999176,135.7771759,135.7771759,135.2897686,136.1115516,135.9991776,135.9991776
0,audio/bachGalling1964/Bach_1_Galling_10_Major_bachGalling1964.wav,70.79409027,143.0840912,142.7410278,142.6700873,,143.5546875,143.5546875
0,audio/bachGalling1964/Bach_1_Galling_10_minor_bachGalling1964.wav,78.3025589,78.17481232,78.38983917,78.24325781,77.78263394,77.13386194,151.9990809
0,audio/bachGalling1964/Bach_1_Galling_11_Major_bachGalling1964.wav,126.8213196,126.179306,128.1003418,126.6076744,126.7359805,126.0480183,126.0480183
0,audio/bachGalling1964/Bach_1_Galling_11_minor_bachGalling1964.wav,140.625,140.163559,142.1742859,140.4167703,140.5752185,70.79409247,139.6748311
0,audio/bachGalling1964/Bach_1_Galling_1_Major_bachGalling1964.wav,145.5765839,146.484375,146.484375,109.801692,,109.9567819,109.9567819
0,audio/bachGalling1964/Bach_1_Galling_1_minor_bachGalling1964.wav,91.46847534,184.5702972,184.5702972,179.9221472,89.73038933,178.205819,178.205819
0,audio/bachGalling1964/Bach_1_Galling_2_Major_bachGalling1964.wav,119.4906082,118.3643188,118.2458344,118.7728545,,120.1853198,120.1853198
0,audio/bachGalling1964/Bach_1_Galling_2_minor_bachGalling1964.wav,135.1102905,135.4980316,135.3173981,135.5206596,135.3195133,135.9991776,135.9991776
0,audio/bachGalling1964/Bach_1_Galling_3_Major_bachGalling1964.wav,77.13386536,153.0228882,102.2268295,154.2652379,,151.9990809,151.9990809
0,audio/bachGalling1964/Bach_1_Galling_3_minor_bachGalling1964.wav,134.2329559,140.8921967,140.8921967,118.6461301,33.96036103,132.5120192,135.9991776
0,audio/bachGalling1964/Bach_1_Galling_4_Major_bachGalling1964.wav,108.2297134,107.8319931,107.7873459,107.9169598,108.2492151,107.6660156,107.6660156
0,audio/bachGalling1964/Bach_1_Galling_4_minor_bachGalling1964.wav,102.3360138,101.1650925,102.3571396,101.9263468,102.2572023,103.359375,103.359375
0,audio/bachGalling1964/Bach_1_Galling_5_Major_bachGalling1964.wav,80.12354279,162.0199585,162.0199585,161.9357799,161.1078987,161.4990234,161.4990234
0,audio/bachGalling1964/Bach_1_Galling_5_minor_bachGalling1964.wav,91.46847534,184.5702515,184.5701904,182.8231174,91.36679205,184.5703125,92.28515625
0,audio/bachGalling1964/Bach_1_Galling_6_Major_bachGalling1964.wav,137.8125,137.1413422,137.3186035,137.5155444,137.4787483,135.9991776,135.9991776
0,audio/bachGalling1964/Bach_1_Galling_6_minor_bachGalling1964.wav,84.72080231,172.265625,166.0232391,168.2888598,,166.7086694,112.3471467
0,audio/bachGalling1964/Bach_1_Galling_7_Major_bachGalling1964.wav,80.74951172,162.6711426,162.2029724,160.9022618,43.09083609,161.4990234,161.4990234
0,audio/bachGalling1964/Bach_1_Galling_7_minor_bachGalling1964.wav,89.87771606,89.86224365,89.86224365,175.4620803,,89.10290948,89.10290948
0,audio/bachGalling1964/Bach_1_Galling_8_Major_bachGalling1964.wav,83.35433197,164.1038055,165.0155487,164.4043633,165.5743599,166.7086694,166.7086694
0,audio/bachGalling1964/Bach_1_Galling_8_minor_bachGalling1964.wav,98.4375,98.22186279,98.35693359,105.0805557,32.46309772,99.38401442,99.38401442
0,audio/bachGalling1964/Bach_1_Galling_9_Major_bachGalling1964.wav,80.74951172,162.0571594,162.0571594,160.9967669,161.6903149,161.4990234,161.4990234
0,audio/bachGalling1964/Bach_1_Galling_9_minor_bachGalling1964.wav,97.50884247,96.64722443,96.64722443,131.1423409,96.65443438,191.40625,97.50884434
0,audio/bachGould1971/Bach_1_Gould_0_Major_bachGould1971.wav,125.2840881,123.6776733,124.22155,83.48058056,123.5262897,126.0480183,126.0480183
0,audio/bachGould1971/Bach_1_Gould_0_minor_bachGould1971.wav,80.12354279,106.9825668,106.928833,106.9405087,,80.74951172,107.6660156
0,audio/bachGould1971/Bach_1_Gould_10_Major_bachGould1971.wav,96.59754944,96.66137695,91.05716705,191.1756524,96.97426755,97.50884434,97.50884434
0,audio/bachGould1971/Bach_1_Gould_10_minor_bachGould1971.wav,105.46875,106.8668976,102.0219803,110.4386335,47.22275503,109.9567819,107.6660156
0,audio/bachGould1971/Bach_1_Gould_11_Major_bachGould1971.wav,87.59268951,172.2656403,172.2655945,115.1840176,,87.59269068,114.84375
0,audio/bachGould1971/Bach_1_Gould_11_minor_bachGould1971.wav,85.42097473,172.265625,172.2655945,170.7825758,85.38661763,84.72079918,84.72079918
0,audio/bachGould1971/Bach_1_Gould_1_Major_bachGould1971.wav,105.46875,95.73596191,95.73596191,105.9011102,,105.46875,105.46875
0,audio/bachGould1971/Bach_1_Gould_1_minor_bachGould1971.wav,101.3327179,99.05836487,98.95352173,99.95514666,100.6481051,99.38401442,99.38401442
0,audio/bachGould1971/Bach_1_Gould_2_Major_bachGould1971.wav,83.35433197,164.240921,164.8852844,165.1010217,165.8472987,161.4990234,166.7086694
0,audio/bachGould1971/Bach_1_Gould_2_minor_bachGould1971.wav,89.1029129,184.5702972,184.5703125,178.5592172,89.32908399,178.205819,135.9991776
0,audio/bachGould1971/Bach_1_Gould_3_Major_bachGould1971.wav,139.6748352,142.5886993,139.77565,141.2412112,139.4201831,139.6748311,139.6748311
0,audio/bachGould1971/Bach_1_Gould_3_minor_bachGould1971.wav,93.11655426,84.91381073,84.91381073,100.4492316,42.7605146,258.3984375,114.84375
0,audio/bachGould1971/Bach_1_Gould_4_Major_bachGould1971.wav,94.82511139,95.45370483,95.45370483,187.6237083,95.62538454,191.40625,95.703125
0,audio/bachGould1971/Bach_1_Gould_4_minor_bachGould1971.wav,93.11655426,184.5701447,184.5701447,185.9794913,93.23300905,184.5703125,93.96306818
0,audio/bachGould1971/Bach_1_Gould_5_Major_bachGould1971.wav,82.6875,122.6762543,126.3931427,123.5312673,124.2744349,123.046875,126.0480183
0,audio/bachGould1971/Bach_1_Gould_5_minor_bachGould1971.wav,149.7961884,72.47975922,73.45917511,73.2027484,74.75852229,73.828125,117.4538352
0,audio/bachGould1971/Bach_1_Gould_6_Major_bachGould1971.wav,85.42097473,172.2655182,172.2656097,169.3198574,169.7392432,172.265625,172.265625
0,audio/bachGould1971/Bach_1_Gould_6_minor_bachGould1971.wav,103.359375,103.3368683,102.9035797,139.6175822,103.391313,103.359375,103.359375
0,audio/bachGould1971/Bach_1_Gould_7_Major_bachGould1971.wav,105.46875,109.7212296,109.4693222,72.53773635,109.6197326,109.9567819,109.9567819
0,audio/bachGould1971/Bach_1_Gould_7_minor_bachGould1971.wav,138.7374115,136.2563324,136.7012787,144.0782425,143.0960633,135.9991776,139.6748311
0,audio/bachGould1971/Bach_1_Gould_8_Major_bachGould1971.wav,95.703125,95.51385498,95.51385498,77.59899033,95.85179155,95.703125,95.703125
0,audio/bachGould1971/Bach_1_Gould_8_minor_bachGould1971.wav,130.8346558,135.4415283,135.6330414,133.975828,131.1700942,132.5120192,129.1992188
0,audio/bachGould1971/Bach_1_Gould_9_Major_bachGould1971.wav,101.3327179,101.2895584,101.3646774,101.0215888,101.478075,206.71875,101.3327206
0,audio/bachGould1971/Bach_1_Gould_9_minor_bachGould1971.wav,105.46875,108.3593597,108.4296494,109.3897811,107.8734629,215.3320313,107.6660156
0,audio/bachGulda1995/Bach_1_Gulda_0_Major_bachGulda.wav,139.6748352,141.8258362,141.8258362,93.93529611,139.0084867,93.96306818,139.6748311
0,audio/bachGulda1995/Bach_1_Gulda_0_minor_bachGulda.wav,125.2840881,124.3380508,124.3380508,124.9933137,31.22073296,123.046875,126.0480183
0,audio/bachGulda1995/Bach_1_Gulda_10_Major_bachGulda.wav,89.1029129,178.2059021,178.2059021,179.1656614,89.37681264,178.205819,178.205819
0,audio/bachGulda1995/Bach_1_Gulda_10_minor_bachGulda.wav,123.7836838,123.4691238,125.6238556,61.42485343,61.88916835,132.5120192,120.1853198
0,audio/bachGulda1995/Bach_1_Gulda_11_Major_bachGulda.wav,78.90028381,155.289032,155.289032,104.7293399,,78.30255682,105.46875
0,audio/bachGulda1995/Bach_1_Gulda_11_minor_bachGulda.wav,90.66611481,90.82361603,90.82361603,90.17206392,45.37421301,45.33305921,92.28515625
0,audio/bachGulda1995/Bach_1_Gulda_1_Major_bachGulda.wav,92.28515625,92.73410034,92.73410034,92.1550011,91.9611947,92.28515625,92.28515625
0,audio/bachGulda1995/Bach_1_Gulda_1_minor_bachGulda.wav,136.8998413,128.9010925,128.9010925,137.3737915,138.5235897,139.6748311,139.6748311
0,audio/bachGulda1995/Bach_1_Gulda_2_Major_bachGulda.wav,135.999176,136.3670197,137.0329437,135.8285374,136.3116345,135.9991776,135.9991776
0,audio/bachGulda1995/Bach_1_Gulda_2_minor_bachGulda.wav,84.72080231,172.2656403,166.5508118,169.0772435,,172.265625,126.0480183
0,audio/bachGulda1995/Bach_1_Gulda_3_Major_bachGulda.wav,84.72080231,112.446228,112.446228,113.546038,169.8307427,166.7086694,112.3471467
0,audio/bachGulda1995/Bach_1_Gulda_3_minor_bachGulda.wav,97.50884247,115.2430496,92.01865387,108.1115526,109.8008943,215.3320313,132.5120192
0,audio/bachGulda1995/Bach_1_Gulda_4_Major_bachGulda.wav,105.46875,106.8652954,106.8192749,71.13962112,107.171663,71.77734375,107.6660156
0,audio/bachGulda1995/Bach_1_Gulda_4_minor_bachGulda.wav,109.9567795,110.2758484,110.4278336,109.6779342,113.0218536,109.9567819,109.9567819
0,audio/bachGulda1995/Bach_1_Gulda_5_Major_bachGulda.wav,78.90028381,118.1003113,117.6708221,118.1396971,118.4099599,79.50721154,117.4538352
0,audio/bachGulda1995/Bach_1_Gulda_5_minor_bachGulda.wav,112.9610672,112.3368683,111.9725647,113.4662682,112.915509,114.84375,112.3471467
0,audio/bachGulda1995/Bach_1_Gulda_6_Major_bachGulda.wav,73.828125,110.1968079,110.1968079,114.0836392,111.0237149,109.9567819,109.9567819
0,audio/bachGulda1995/Bach_1_Gulda_6_minor_bachGulda.wav,120.185318,122.2728195,122.7366638,119.93788,120.3380843,120.1853198,120.1853198
0,audio/bachGulda1995/Bach_1_Gulda_7_Major_bachGulda.wav,89.87771606,178.2058411,178.2058563,177.9847597,44.99169739,178.205819,178.205819
0,audio/bachGulda1995/Bach_1_Gulda_7_minor_bachGulda.wav,105.46875,107.6287231,107.3646011,107.12745,107.998242,107.6660156,107.6660156
0,audio/bachGulda1995/Bach_1_Gulda_8_Major_bachGulda.wav,84.72080231,172.2656403,172.2656403,171.5416794,169.319055,166.7086694,166.7086694
0,audio/bachGulda1995/Bach_1_Gulda_8_minor_bachGulda.wav,112.9610672,112.788765,111.8525238,114.3524332,113.815262,114.84375,114.84375
0,audio/bachGulda1995/Bach_1_Gulda_9_Major_bachGulda.wav,120.185318,120.3035736,120.3035736,119.902861,120.4825515,120.1853198,120.1853198
0,audio/bachGulda1995/Bach_1_Gulda_9_minor_bachGulda.wav,113.5817337,116.5190811,114.7424698,115.2574315,114.9292134,114.84375,114.84375
0,audio/bachHamilton1964/Bach_1_Hamilton_0_Major_bachHamilton1964.wav,115.4853363,113.209198,116.937088,115.6217933,115.4829065,117.4538352,117.4538352
0,audio/bachHamilton1964/Bach_1_Hamilton_0_minor_bachHamilton1964.wav,118.125,154.8778687,117.8259583,118.101003,118.9074983,117.4538352,117.4538352
0,audio/bachHamilton1964/Bach_1_Hamilton_10_Major_bachHamilton1964.wav,104.4034119,153.8759308,162.4183502,157.2268379,,156.6051136,126.0480183
0,audio/bachHamilton1964/Bach_1_Hamilton_10_minor_bachHamilton1964.wav,145.5765839,147.107132,147.107132,72.51513917,72.76820473,72.78829225,143.5546875
0,audio/bachHamilton1964/Bach_1_Hamilton_11_Major_bachHamilton1964.wav,126.8213196,125.7969666,123.4601669,126.506337,126.6316894,126.0480183,126.0480183
0,audio/bachHamilton1964/Bach_1_Hamilton_11_minor_bachHamilton1964.wav,79.50720978,78.87410736,79.0868988,79.72081595,79.43036175,80.74951172,80.74951172
0,audio/bachHamilton1964/Bach_1_Hamilton_1_Major_bachHamilton1964.wav,84.72080231,127.115097,129.1992188,128.0746278,84.38307343,126.0480183,126.0480183
0,audio/bachHamilton1964/Bach_1_Hamilton_1_minor_bachHamilton1964.wav,75.99954224,149.146225,149.146225,151.7245606,34.84472251,75.99954044,156.6051136
0,audio/bachHamilton1964/Bach_1_Hamilton_2_Major_bachHamilton1964.wav,136.8998413,136.0354004,136.0354004,136.4478076,136.4333988,135.9991776,135.9991776
0,audio/bachHamilton1964/Bach_1_Hamilton_2_minor_bachHamilton1964.wav,150.8896027,150.3845978,150.3845978,149.6040566,149.8414591,147.65625,147.65625
0,audio/bachHamilton1964/Bach_1_Hamilton_3_Major_bachHamilton1964.wav,114.2092514,109.1873779,110.6183701,112.7425125,112.7301695,112.3471467,112.3471467
0,audio/bachHamilton1964/Bach_1_Hamilton_3_minor_bachHamilton1964.wav,97.50884247,91.92504883,91.92504883,45.84868721,46.13557213,224.6942935,143.5546875
0,audio/bachHamilton1964/Bach_1_Hamilton_4_Major_bachHamilton1964.wav,104.4034119,104.0022049,103.9553375,103.8689245,69.18055738,103.359375,103.359375
0,audio/bachHamilton1964/Bach_1_Hamilton_4_minor_bachHamilton1964.wav,81.38533783,163.4835815,163.7667542,159.8429818,163.313115,161.4990234,161.4990234
0,audio/bachHamilton1964/Bach_1_Hamilton_5_Major_bachHamilton1964.wav,95.703125,95.54824829,94.87984467,192.8731869,96.00761222,191.40625,95.703125
0,audio/bachHamilton1964/Bach_1_Hamilton_5_minor_bachHamilton1964.wav,145.5765839,144.2729034,144.2729034,142.7342406,146.0345736,143.5546875,143.5546875
0,audio/bachHamilton1964/Bach_1_Hamilton_6_Major_bachHamilton1964.wav,128.3967438,128.7500916,128.7500916,128.2369938,128.6040151,129.1992188,129.1992188
0,audio/bachHamilton1964/Bach_1_Hamilton_6_minor_bachHamilton1964.wav,78.90028381,155.4847107,155.4847107,157.7983659,158.0835482,156.6051136,156.6051136
0,audio/bachHamilton1964/Bach_1_Hamilton_7_Major_bachHamilton1964.wav,77.71381378,154.9390411,154.9390411,117.2843786,39.35218916,156.6051136,156.6051136
0,audio/bachHamilton1964/Bach_1_Hamilton_7_minor_bachHamilton1964.wav,133.3669281,134.4774017,135.1344452,135.0130433,133.0740147,132.5120192,132.5120192
0,audio/bachHamilton1964/Bach_1_Hamilton_8_Major_bachHamilton1964.wav,103.359375,104.1040802,103.723175,103.1890551,34.47458261,198.7680288,101.3327206
0,audio/bachHamilton1964/Bach_1_Hamilton_8_minor_bachHamilton1964.wav,113.5817337,112.6535187,112.1760483,113.5844697,113.6171694,114.84375,114.84375
0,audio/bachHamilton1964/Bach_1_Hamilton_9_Major_bachHamilton1964.wav,144.5585632,144.5567932,144.5567932,144.6902712,144.1350406,143.5546875,143.5546875
0,audio/bachHamilton1964/Bach_1_Hamilton_9_minor_bachHamilton1964.wav,103.359375,104.4664307,104.2612076,104.4784867,104.353766,206.71875,103.359375
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_0_Major_bachKirkpatrick1963.wav,81.38533783,162.4367065,162.3495636,107.5071571,,107.6660156,107.6660156
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_0_minor_bachKirkpatrick1963.wav,105.46875,106.0114136,105.7148361,106.5055873,,105.46875,105.46875
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_10_Major_bachKirkpatrick1963.wav,73.828125,145.1916962,150.4468536,142.5102578,147.5395893,147.65625,120.1853198
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_10_minor_bachKirkpatrick1963.wav,81.38533783,163.6986542,163.6986542,81.46416767,81.56841,80.74951172,80.74951172
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_11_Major_bachKirkpatrick1963.wav,75.99954224,151.844986,151.4026489,99.18225137,,151.9990809,151.9990809
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_11_minor_bachKirkpatrick1963.wav,84.03201294,172.2656097,172.2656403,167.6051259,167.0660487,86.1328125,166.7086694
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_1_Major_bachKirkpatrick1963.wav,90.66611481,141.6147614,141.6147614,91.28671391,140.0442825,139.6748311,139.6748311
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_1_minor_bachKirkpatrick1963.wav,99.38401794,97.83120728,97.95322418,103.3779718,98.57565635,97.50884434,97.50884434
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_2_Major_bachKirkpatrick1963.wav,124.5293655,123.6527176,123.5247269,124.7771943,124.6065096,126.0480183,126.0480183
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_2_minor_bachKirkpatrick1963.wav,81.38533783,163.5828552,163.1977997,161.595307,162.2401576,161.4990234,161.4990234
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_3_Major_bachKirkpatrick1963.wav,110.5447845,143.2184296,144.2283325,94.08333743,63.84372202,117.4538352,117.4538352
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_3_minor_bachKirkpatrick1963.wav,89.87771606,154.9794464,90.62099457,153.2741022,,246.09375,147.65625
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_4_Major_bachKirkpatrick1963.wav,104.4034119,106.8807831,107.3535538,70.8049,35.41936961,107.6660156,107.6660156
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_4_minor_bachKirkpatrick1963.wav,74.89809418,147.9405975,147.9405975,150.1404198,150.3622591,151.9990809,147.65625
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_5_Major_bachKirkpatrick1963.wav,81.38533783,118.3753586,118.4819107,119.906738,124.529501,120.1853198,120.1853198
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_5_minor_bachKirkpatrick1963.wav,93.11655426,184.5703278,184.5702362,103.9028381,92.50047365,93.96306818,93.96306818
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_6_Major_bachKirkpatrick1963.wav,81.38533783,107.7063293,107.7125778,108.8979173,,107.6660156,107.6660156
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_6_minor_bachKirkpatrick1963.wav,79.50720978,162.1712036,162.1712036,157.2807521,159.5678164,156.6051136,156.6051136
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_7_Major_bachKirkpatrick1963.wav,89.1029129,172.2656708,172.2655945,179.4965435,180.1085554,178.205819,132.5120192
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_7_minor_bachKirkpatrick1963.wav,123.046875,123.2422562,123.2422562,112.2584517,121.0265673,126.0480183,126.0480183
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_8_Major_bachKirkpatrick1963.wav,83.35433197,165.6667786,165.4062653,167.7036145,27.95572738,166.7086694,166.7086694
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_8_minor_bachKirkpatrick1963.wav,129.1992188,129.220108,128.645874,128.7347988,128.3176601,129.1992188,129.1992188
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_9_Major_bachKirkpatrick1963.wav,77.13386536,152.4201508,152.4201508,154.1478478,154.2279576,151.9990809,151.9990809
0,audio/bachKirkpatrick1963/Bach_1_Kirkpatrick_9_minor_bachKirkpatrick1963.wav,82.03125,163.2355804,164.050705,164.6707629,163.4576163,166.7086694,161.4990234
0,audio/bachLandowska1951/Bach_1_Landowska_0_Major_bachLandowska1951.wav,126.0480194,123.7132492,125.8245087,83.73690016,121.4924283,126.0480183,126.0480183
0,audio/bachLandowska1951/Bach_1_Landowska_0_minor_bachLandowska1951.wav,115.4853363,115.6599503,117.0104446,115.1564217,115.0175174,117.4538352,114.84375
0,audio/bachLandowska1951/Bach_1_Landowska_10_Major_bachLandowska1951.wav,71.28232574,143.1646576,143.5320129,132.8027189,143.1217854,143.5546875,143.5546875
0,audio/bachLandowska1951/Bach_1_Landowska_10_minor_bachLandowska1951.wav,126.0480194,128.2308197,128.8949127,64.82705899,59.57019108,63.02400915,120.1853198
0,audio/bachLandowska1951/Bach_1_Landowska_11_Major_bachLandowska1951.wav,84.72080231,172.2655334,172.2655334,84.57599198,84.974352,84.72079918,166.7086694
0,audio/bachLandowska1951/Bach_1_Landowska_11_minor_bachLandowska1951.wav,137.8125,136.4611359,139.001358,138.02653,137.0257627,135.9991776,135.9991776
0,audio/bachLandowska1951/Bach_1_Landowska_1_Major_bachLandowska1951.wav,88.34134674,134.6914978,134.6914978,136.2438215,88.2714678,135.9991776,132.5120192
0,audio/bachLandowska1951/Bach_1_Landowska_1_minor_bachLandowska1951.wav,94.82511139,184.5703278,178.2058716,83.69578433,101.950681,184.5703125,135.9991776
0,audio/bachLandowska1951/Bach_1_Landowska_2_Major_bachLandowska1951.wav,131.6679993,130.7175903,130.7893677,131.5126106,131.2793242,129.1992188,132.5120192
0,audio/bachLandowska1951/Bach_1_Landowska_2_minor_bachLandowska1951.wav,75.44480133,151.3800354,151.1154633,151.3705015,150.9394314,151.9990809,151.9990809
0,audio/bachLandowska1951/Bach_1_Landowska_3_Major_bachLandowska1951.wav,97.50884247,89.78588867,99.7931366,100.8621813,97.90597195,198.7680288,101.3327206
0,audio/bachLandowska1951/Bach_1_Landowska_3_minor_bachLandowska1951.wav,97.50884247,89.19872284,85.23596954,183.8670208,47.25385444,47.41255734,129.1992188
0,audio/bachLandowska1951/Bach_1_Landowska_4_Major_bachLandowska1951.wav,96.59754944,96.65986633,96.63798523,104.693485,96.73866511,97.50884434,97.50884434
0,audio/bachLandowska1951/Bach_1_Landowska_4_minor_bachLandowska1951.wav,88.34134674,172.2655334,178.2058868,176.2246937,88.88789439,89.10290948,89.10290948
0,audio/bachLandowska1951/Bach_1_Landowska_5_Major_bachLandowska1951.wav,92.28515625,184.5702057,184.5702209,182.5635086,92.47214474,184.5703125,123.046875
0,audio/bachLandowska1951/Bach_1_Landowska_5_minor_bachLandowska1951.wav,78.3025589,154.3439331,152.7844391,155.3430956,154.1380619,156.6051136,143.5546875
0,audio/bachLandowska1951/Bach_1_Landowska_6_Major_bachLandowska1951.wav,124.5293655,124.9928131,125.2501297,124.9977155,124.7921338,126.0480183,126.0480183
0,audio/bachLandowska1951/Bach_1_Landowska_6_minor_bachLandowska1951.wav,80.12354279,155.7414856,161.7805786,107.8237992,159.9298972,161.4990234,156.6051136
0,audio/bachLandowska1951/Bach_1_Landowska_7_Major_bachLandowska1951.wav,77.13386536,152.4791412,153.1371307,151.3825128,38.12731883,151.9990809,114.84375
